id,status,type,format,label,title,resource_url,role,artist,year,thumb,stats.community.in_wantlist,stats.community.in_collection,main_release,trackinfo,format_category
3226920,Accepted,release,"Cass, Ltd",Neon Marshmallow,Neon Marshmallow NYC 2011,https://api.discogs.com/releases/3226920,TrackAppearance,Various,2011,,33,29,,Organ Reject 1,Other
3345819,Accepted,release,"CD, Comp, Ltd, Promo",Madeira Dig,What Does It Sound Like When Volcanoes Start To Whisper: Edition 2011 Madeira Island,https://api.discogs.com/releases/3345819,TrackAppearance,Michael Rosen (9),2011,,3,8,,"In The Fog I, In The F...",CD
3384735,Accepted,release,"File, MP3, Mixed, 160",Resident Advisor,RA.274,https://api.discogs.com/releases/3384735,TrackAppearance,George FitzGerald,2011,,0,8,,Incurably Optimistic!,Other
3401960,Accepted,release,"4xCDr, Comp",Not On Label (Christer Falck Self-Released),Ice Ice Baby - Årsbeste 2011,https://api.discogs.com/releases/3401960,TrackAppearance,Various,2011,,16,2,,The Piano Drop,CD
3458262,Accepted,release,"100xFile, MP3, Comp, 320",Bleep (2),Bleep:100 Tracks/2011,https://api.discogs.com/releases/3458262,TrackAppearance,Various,2011,,24,24,,Sketch 9,Other
4355879,Accepted,release,"File, MP3, Mixed, 320",SeekSickSound,SSS Podcast #005,https://api.discogs.com/releases/4355879,TrackAppearance,Nebulo,2011,,0,6,,"Pluie 3 Montreal, No D...",Other
5457246,Accepted,release,"Box, Ltd, Num + 2xDVD-V, NTSC",The Scourge Productions,"Blood, Sweat + Vinyl: DIY In The 21st Century",https://api.discogs.com/releases/5457246,TrackAppearance,Various,2011,,20,62,,Live Improvised Collab...,DVD
11441718,Accepted,release,"15xFile, MP3, Comp, 320",Mcneill Street Pumping Station New Music Festival,MSPSNMF 2011: Architectural Explorations In Sound,https://api.discogs.com/releases/11441718,TrackAppearance,Various,2011,,0,0,,Tim Hecker,Other
13805023,Accepted,release,"File, MP3, Mixed",Pejhy,Pejhy Podcast 10,https://api.discogs.com/releases/13805023,TrackAppearance,Alex Egan,2011,,1,2,,City In Flames (In 3 P...,Other
13847081,Accepted,release,"File, MP3, Mixed, 64 ",Not On Label (Shebuzzz Self-released),Chillout Mixture,https://api.discogs.com/releases/13847081,TrackAppearance,Shebuzzz,2011,,1,0,,Music For Tundra Pt. 1,Other
14286051,Accepted,release,"File, MP3, Mixed, Mixtape, 320",You Look Death.ly,Mixtape,https://api.discogs.com/releases/14286051,TrackAppearance,Tom King (6),2011,,0,0,,In The Air I,Other
18589483,Accepted,release,"File, MP3, Mixed",cOmaWrek Presentz tha nOdcast,cOmaWrek Presentz tha nOdcast (v08),https://api.discogs.com/releases/18589483,TrackAppearance,Doomed Slacker,2011,,0,1,,"Rainbow Blood, Midnigh...",Other
18589657,Accepted,release,"File, MP3, Mixed",cOmaWrek Presentz tha nOdcast,cOmaWrek Presentz tha nOdcast (v09),https://api.discogs.com/releases/18589657,TrackAppearance,SdColoEmNeTdIST,2011,,0,0,,Introducing Carl Cocks,Other
26258921,Accepted,release,"File, MP3, Mixed, 320",Electric Deluxe,Electric Deluxe Podcast 044,https://api.discogs.com/releases/26258921,TrackAppearance,Giorgio Gigli,2011,,0,0,,"Hatred Of Music: II, A...",Other
3360533,Accepted,release,"File, MP3, Mixed, 320",Electric Deluxe,Electric Deluxe Podcast 061,https://api.discogs.com/releases/3360533,TrackAppearance,Rod Modell,2012,,7,31,,Incurably Optimistic,Other
3718529,Accepted,release,"File, MP3, Mixed, 320",Inverted Audio,/ I A / MIX 60,https://api.discogs.com/releases/3718529,TrackAppearance,Deadbeat,2012,,4,8,,Hatred Of Music I,Other
3829517,Accepted,release,"File, MP3, Mixed, 160",Resident Advisor,RA.326,https://api.discogs.com/releases/3829517,TrackAppearance,Apparat,2012,,1,37,,Hatred Of Music II,Other
3938755,Accepted,release,"14xFile, MP3, Comp, 320",Boomkat,14 Tracks: Consensual Hallucination,https://api.discogs.com/releases/3938755,TrackAppearance,Various,2012,,2,1,,No Drums,Other
3940664,Accepted,release,"File, MP3, Mixed, 320",Secret Thirteen Journal,Secret Thirteen Mix 036,https://api.discogs.com/releases/3940664,TrackAppearance,36 (2),2012,,1,19,,"Trade Winds, White Heat",Other
3940724,Accepted,release,"File, MP3, Mixed, 256",Secret Thirteen Journal,Secret Thirteen Mix 037,https://api.discogs.com/releases/3940724,TrackAppearance,Scanner,2012,,12,27,,Acephale,Other
4357787,Accepted,release,"File, MP3",Mitamine Lab,ML84: Alex Ookpik,https://api.discogs.com/releases/4357787,TrackAppearance,Alex Ookpik,2012,,1,2,,Acephale,Other
4693737,Accepted,release,"File, MP3, Comp, Mixed",theberlinerbroadcastfacility,TBBF Présente…,https://api.discogs.com/releases/4693737,TrackAppearance,Various,2012,,0,2,,Pluie 2 (For Sylvain É..,Other
5027224,Accepted,release,"File, MP3, Mixed, Pod",Marketing Music,Marketing Music Podcast - Jul 12,https://api.discogs.com/releases/5027224,TrackAppearance,Alex Egan,2012,,0,3,,Chimeras,Other
5066091,Accepted,release,"File, MP3, Mixed, 320",Not On Label (The Sight Below Self-released),Recovery Mix,https://api.discogs.com/releases/5066091,TrackAppearance,The Sight Below,2012,,0,3,,Sketch 2,Other
5665212,Accepted,release,"File, MP3, Mixed, 192",Hazz,The Hazz Mix,https://api.discogs.com/releases/5665212,TrackAppearance,Pictureplane,2012,,3,0,,Ritual For Sunsumption,Other
6449434,Accepted,release,"12"", Pic + CD, Comp + DVD + Box, Ltd, Num","DFA, Princeton Architectural Press",Sleepwalkers,https://api.discogs.com/releases/6449434,TrackAppearance,Doug Aitken,2012,,46,37,,Chimeras,CD
9616112,Accepted,release,"File, MP3, Mixed, 192",XLR8R,Podcast 243: Jonwayne,https://api.discogs.com/releases/9616112,TrackAppearance,Jonwayne,2012,,1,1,,Radio Amor,Other
10234339,Accepted,release,"File, MP3, Mixed, 160",Yours Truly,Other People's Poetry Mix,https://api.discogs.com/releases/10234339,TrackAppearance,Sunless '97,2012,,2,0,,"Harmony In Blue III, H...",Other
1196554,Accepted,release,"File, MP3, Mixed, 320",Headphone Commute,Ryde To Portsmouth,https://api.discogs.com/releases/1196554,TrackAppearance,Alastair Kelly,2013,,1,1,,"The Star Compass, Song...",Other
4328088,Accepted,release,"File, MP3, Mixed, 320",Tone Filth,Easy Associations II,https://api.discogs.com/releases/4328088,TrackAppearance,Justin Meyers,2013,,1,3,,The Piano Drop,Other
4459249,Accepted,release,"File, MP3, Mixed, 320",A Strangely Isolated Place,Isolatedmix 37 - Substrata Edition,https://api.discogs.com/releases/4459249,TrackAppearance,Rafael Anton Irisarri,2013,,4,33,,Dungeoneering,Other
4555725,Accepted,release,"CD, Comp, Promo","Sinedín Music, Kranky",Veinte Años De Kranky,https://api.discogs.com/releases/4555725,TrackAppearance,Various,2013,,19,110,,Blood Rainbow,CD
4570671,Accepted,release,"File, MP3, Mixed, 320",SeekSickSound,SSS Podcast #034,https://api.discogs.com/releases/4570671,TrackAppearance,Bersarin Quartett,2013,,4,16,,"Harmony In Blue III, S...",Other
4628891,Accepted,release,"CD, Comp",Gonzo Circus,Mind The Gap #102,https://api.discogs.com/releases/4628891,TrackAppearance,Various,2013,,9,81,,Vaccination (For Thoma...,CD
4666979,Accepted,release,"File, MP3, Mixed, 320",Dummy Records,Dummy Mix 170,https://api.discogs.com/releases/4666979,TrackAppearance,Old Apparatus,2013,,2,2,,Harmony In Blue IV,Other
4721490,Accepted,release,"File, MP3, Mixed, 192",Offseason,Offcast #20,https://api.discogs.com/releases/4721490,TrackAppearance,Re-Lay,2013,,0,0,,Brownwedding,Other
4880772,Accepted,release,"26xFile, MP3, Comp, 320",Denovali Records,Denovali Swingfest 2013 Essen Sampler,https://api.discogs.com/releases/4880772,TrackAppearance,Various,2013,,2,10,,"Hatred Of Music I, Hat...",Other
4928540,Accepted,release,"CD, Comp, Promo","Mexican Summer, Software (2)",Tight Fog  A Mexican Summer /// Software Compilation,https://api.discogs.com/releases/4928540,TrackAppearance,Various,2013,,8,28,,Uptown Psychedelia,CD
5037600,Accepted,release,"File, MP3, Mixed, 320",O Fluxo,Routine System Maintenance,https://api.discogs.com/releases/5037600,TrackAppearance,TCF,2013,,2,1,,"Without Borders, Whole...",Other
5348146,Accepted,release,"File, MP3, Mixed, 320",Headphone Commute,Optic Echo Presents Best Vinyl of 2013,https://api.discogs.com/releases/5348146,TrackAppearance,Mike Jedlicka,2013,,1,1,,Virgins,Other
9235427,Accepted,release,"100xFile, MP3, Comp, 320",Bleep (2),The Top 100 Tracks Of 2013,https://api.discogs.com/releases/9235427,TrackAppearance,Various,2013,,10,14,,Virginal II,Other
13402258,Accepted,release,"File, MP3, Mixed, 320",No Conclusion,Formless Worlds Pass By Me,https://api.discogs.com/releases/13402258,TrackAppearance,Mushy,2013,,0,0,,Hatred Of Music II,Other
5293286,Accepted,release,"File, MP3, Mixed, 320",Secret Thirteen Journal,Secret Thirteen Mix 104,https://api.discogs.com/releases/5293286,TrackAppearance,Violet Poison,2014,,9,14,,Radiance,Other
5391015,Accepted,release,"File, MP3, Mixed, 320",FACT Magazine,FACT Mix 424,https://api.discogs.com/releases/5391015,TrackAppearance,Max Cooper,2014,,2,12,,Borderlands,Other
5465462,Accepted,release,"File, MP3, Mixed, 320",Headphone Commute,Pianorama 2c,https://api.discogs.com/releases/5465462,TrackAppearance,Cedric (21),2014,,0,1,,Black Refraction,Other
5660854,Accepted,release,"File, MP3, Mixed, 320",Not On Label,Kaleidoscope (Special Mix For Another Music Fm),https://api.discogs.com/releases/5660854,TrackAppearance,Unlogic Thing,2014,,4,2,,Incurably Optimistic!,Other
5800201,Accepted,release,"CD, Comp, Promo",Paper Bag Records,Summer Loss Leader 2014,https://api.discogs.com/releases/5800201,TrackAppearance,Various,2014,,3,38,,Black Refraction,CD
5879638,Accepted,release,"File, MP3, Mixed, 320",Headphone Commute,Healing Emplinx,https://api.discogs.com/releases/5879638,TrackAppearance,Roel Funcken,2014,,6,7,,Stigmata I,Other
6226667,Accepted,release,"15xFile, MP3, Mixed, 320",Not On Label (Vinyl Williams Self-released),VW Mix 2015,https://api.discogs.com/releases/6226667,TrackAppearance,Vinyl Williams,2014,,4,0,,"Amps, Drugs, Harmonium...",Other
6348499,Accepted,release,"2xCD, Comp, Ltd, Mixed",Electronic Explorations,EE346,https://api.discogs.com/releases/6348499,TrackAppearance,Irazu (2),2014,,33,12,,Uptown Psychedelia,CD
6562377,Accepted,release,"File, MP3, Mixed, 320",Secret Thirteen Journal,Secret Thirteen Mix 139 - A Closer Listen,https://api.discogs.com/releases/6562377,TrackAppearance,Joseph Sannicandro,2014,,5,3,,(They Call Me) Jimmy ,Other
7230502,Accepted,release,"File, MP3, Mixed, 320",Stray Landings,Stray Landings 0030 // rkss,https://api.discogs.com/releases/7230502,TrackAppearance,rkss,2014,,2,0,,Prism,Other
7875890,Accepted,release,"File, MP3, Mixed, 320",Beastonleash.BIZ,If I Could Explain You It Would Not Be The Same,https://api.discogs.com/releases/7875890,TrackAppearance,MP3 On Weed,2014,,2,0,,Incurably Optimistic,Other
13643211,Accepted,release,"16xFile, MP3, Comp, 256",[adult swim],Adult Swim Singles Program 2014,https://api.discogs.com/releases/13643211,TrackAppearance,Various,2014,,3,9,,"Amps, Drugs, Mellotron",Other
13737407,Accepted,release,"CD, P/Mixed, Promo, Smplr",Software (2),JP Sampler,https://api.discogs.com/releases/13737407,TrackAppearance,Various,2014,,6,0,,GRM Blue II ,CD
14279676,Accepted,release,"File, MP3, Mixed, 320",FACT Magazine,FACT Mix 452,https://api.discogs.com/releases/14279676,TrackAppearance,Claude Speeed,2014,,0,4,,Hatred Of Music,Other
6488936,Accepted,release,"File, MP3, Mixed, 320",Unline,Ultimatum (Special Mix For Unline),https://api.discogs.com/releases/6488936,TrackAppearance,Unlogic Thing,2015,,0,4,,Azure Azure (Live At S...,Other
6933497,Accepted,release,"File, MP3, Mixed, 320",A Strangely Isolated Place,Isolatedmix 54,https://api.discogs.com/releases/6933497,TrackAppearance,Ozy,2015,,1,16,,Sketch 7,Other
7277304,Accepted,release,"File, MP3, Mixed, 192",Mitamine Lab,ML146: Nico Niquo,https://api.discogs.com/releases/7277304,TrackAppearance,Nico Niquo,2015,,2,0,,Live Room Out,Other
7648806,Accepted,release,"File, MP3, Mixed, Mixtape, 320",Mindwaves Music,Mindcast Mixtape 10/2015,https://api.discogs.com/releases/7648806,TrackAppearance,Swarm Intelligence,2015,,2,3,,Chimeras,Other
11210259,Accepted,release,"File, MP3, Mixed, 320",The Brvtalist,New Brvtalism No. 030,https://api.discogs.com/releases/11210259,TrackAppearance,Sleep Clinic,2015,,0,0,,Introducing Carl Cox,Other
8071487,Accepted,release,"File, MP3, Mixed, 320",Unline,No Man's Land,https://api.discogs.com/releases/8071487,TrackAppearance,Dmitry Listopadov,2016,,0,1,,"7000 Miles, Rainbow Blood",Other
8336037,Accepted,release,"CD, Comp","Uncut (2), Uncut (2)",Let Uncut Shake (14 Tracks Of The Best New Music),https://api.discogs.com/releases/8336037,TrackAppearance,Various,2016,,11,295,,Castrati Stack,CD
8880613,Accepted,release,"File, MP3, Mixed, 320",Funcken Industry,Autotroph Mix,https://api.discogs.com/releases/8880613,TrackAppearance,Roel Funcken,2016,,4,7,,Hymn To The Idea Of Ni...,Other
9134404,Accepted,release,"File, MP3, Mixed, 320",Disc Magazine,Zebra Woodcut,https://api.discogs.com/releases/9134404,TrackAppearance,Ten Hyphen Twenty,2016,,1,1,,Music Of The Air,Other
10936033,Accepted,release,"100xFile, FLAC, Comp",Bleep (2),The Top 100 Tracks Of 2016,https://api.discogs.com/releases/10936033,TrackAppearance,Various,2016,,18,13,,Music Of The Air,Other
13643336,Accepted,release,"3xFile, MP3, 320 + 22xFile, MP3, 256 + 5xFile, MP3",[adult swim],Adult Swim Singles Program 2016,https://api.discogs.com/releases/13643336,TrackAppearance,Various,2016,,1,8,,Veil Scans,Other
983017,,master,,,The Voynich Manuscript Mix,https://api.discogs.com/masters/983017,TrackAppearance,Roel Funcken,2016,,1,8,8349061,,CD
1049963,,master,,,Day of the Dead,https://api.discogs.com/masters/1049963,TrackAppearance,Various,2016,,164,807,8605819,,CD
10390816,Accepted,release,"File, MP3, Mixed, 320",A Strangely Isolated Place,Isolatedmix 69,https://api.discogs.com/releases/10390816,TrackAppearance,Bersarin Quartett,2017,,4,15,,Radiance,Other
29408560,Accepted,release,"File, MP3, Mixed, 320",FACT Magazine,Fact Mix 600,https://api.discogs.com/releases/29408560,TrackAppearance,J. G. Biberkopf*,2017,,0,0,,Black Phase,Other
8186396,Accepted,release,"File, MP3, Mixed",Unline,Mix For Unline,https://api.discogs.com/releases/8186396,TrackAppearance,presidiomodelo,2018,,1,2,,Keyed Out,Other
11422871,Accepted,release,"CD, Comp","Uncut (2), Uncut (2)",Sonic Truth (15 Classic Tracks From The Edges Of Sound),https://api.discogs.com/releases/11422871,TrackAppearance,Various,2018,,26,346,,The Piano Drop,CD
11933989,Accepted,release,"File, MP3, Mixed, Mixtape, 320",Mindwaves Music,Mindcast Mixtape 04/2018,https://api.discogs.com/releases/11933989,TrackAppearance,Onsy,2018,,1,1,,"Stags, Aircraft, Kings...",Other
13026662,Accepted,release,"File, MP3, Mixed, 320",FWD.DJ,FWD117,https://api.discogs.com/releases/13026662,TrackAppearance,Clarian,2018,,1,0,,This Life &amp; Farrag...,Other
1365051,,master,,,Balance 030,https://api.discogs.com/masters/1365051,TrackAppearance,Max Cooper,2018,,46,126,12012715,,CD
13962877,Accepted,release,"File, MP3, Mixed, 320",Unline,Myth cloud,https://api.discogs.com/releases/13962877,TrackAppearance,Los GhostTapes,2019,,0,1,,I'm Transmitting Tonight,Other
14588272,Accepted,release,"100xFile, MP3, Comp, 320",Bleep (2),100 Tracks 2019,https://api.discogs.com/releases/14588272,TrackAppearance,Various,2019,,7,13,,Step Away From Konoyo,Other
18728686,Accepted,release,"File, MP3, Mixed, 320",Kompakt,Toronto Sakura (Pop Ambient Mix),https://api.discogs.com/releases/18728686,TrackAppearance,Marinko*,2021,,1,4,,Shosts In Silver,Other
21284971,Accepted,release,"CD, Comp",Uncut (2),Hit Parade (15 Tracks Of The Month's Best Music),https://api.discogs.com/releases/21284971,TrackAppearance,Various,2021,,5,177,,Seasick,CD
2149240,,master,,,Intermission,https://api.discogs.com/masters/2149240,TrackAppearance,Various,2021,,5,8,17785888,,CD
29524201,Accepted,release,"2xCD, Comp",Electronic Sound,Ambient Light / Ambient Dark,https://api.discogs.com/releases/29524201,TrackAppearance,Various,2024,,0,1,,Winter Cop,CD
7170602,Accepted,release,"23xFile, MP3, Comp, Unofficial, 320","STYLSS, STYLSS",STYLSS : Suicide Pact : Eight (Bootleg Edition),https://api.discogs.com/releases/7170602,UnofficialRelease,Various,2013,,0,2,,Virginal II (Kool Tras...,Other
1852458,,master,,,The Untuning Of The Sky,https://api.discogs.com/masters/1852458,Main,Sarah Davachi,2013,,192,41,5134661,,CD
808621,,master,,,August Harp,https://api.discogs.com/masters/808621,Main,Sarah Davachi,2014,,175,65,5733421,,CD
28587292,Accepted,release,"2xFile, AAC, Single, 256",Constellation Tatsu,Qualities Of Bodies Permanent,https://api.discogs.com/releases/28587292,Main,Sarah Davachi,2015,,0,0,,,Other
1161663,,master,,,Qualities Of Bodies Permanent,https://api.discogs.com/masters/1161663,Main,Sarah Davachi,2015,,16,22,10098739,,CD
1854060,,master,,,Barons Court,https://api.discogs.com/masters/1854060,Main,Sarah Davachi,2015,,255,188,6570175,,CD
1135343,,master,,,Σ = 4,https://api.discogs.com/masters/1135343,Main,Sarah Davachi,2015,,199,108,7244142,,CD
1135350,,master,,,Neustadt / Altstadt,https://api.discogs.com/masters/1135350,Main,Sarah Davachi,2015,,99,22,6698654,,CD
1448737,,master,,,Dominions,https://api.discogs.com/masters/1448737,Main,Sarah Davachi,2016,,251,175,8403252,,CD
1098440,,master,,,Vergers,https://api.discogs.com/masters/1098440,Main,Sarah Davachi,2016,,219,132,9430824,,CD
1146256,,master,,,All My Circles Run,https://api.discogs.com/masters/1146256,Main,Sarah Davachi,2017,,60,135,9939745,,CD
1781082,,master,,,Untitled Work,https://api.discogs.com/masters/1781082,Main,Sarah Davachi,2017,,109,26,11003096,,CD
12727710,Accepted,release,"File, MP3, Mixed, 320",Resident Advisor,RA.648,https://api.discogs.com/releases/12727710,Main,Sarah Davachi,2018,,5,8,,,Other
1421196,,master,,,Gave In Rest,https://api.discogs.com/masters/1421196,Main,Sarah Davachi,2018,,153,199,12422732,,CD
1372561,,master,,,Let Night Come On Bells End The Day,https://api.discogs.com/masters/1372561,Main,Sarah Davachi,2018,,312,247,11909416,,CD
1300293,,master,,,For Harpsichord / For Pipe Organ And String Trio,https://api.discogs.com/masters/1300293,Main,Sarah Davachi,2018,,73,22,11648922,,CD
1559320,,master,,,Pale Bloom,https://api.discogs.com/masters/1559320,Main,Sarah Davachi,2019,,11,21,13718430,,CD
1661266,,master,,,Intemporel,https://api.discogs.com/masters/1661266,Main,Sarah Davachi & Ariel Kalma,2019,,7,11,14601222,,CD
15913521,Accepted,release,"File, MP3, Mixed, 320",FACT Magazine,FACT Mix 775,https://api.discogs.com/releases/15913521,Main,Sarah Davachi,2020,,5,4,,,Other
28587322,Accepted,release,"File, AAC, Single, 256",Late Music,Stations II ,https://api.discogs.com/releases/28587322,Main,Sarah Davachi,2020,,0,0,,,Other
28587385,Accepted,release,"File, AAC, Single, 256",Late Music,Play The Ghost,https://api.discogs.com/releases/28587385,Main,Sarah Davachi,2020,,0,0,,,Other
